,Siruta,Localitate,Votanti_LP,Barbati_25-34,Barbati_35-44,Barbati_45-64,Barbati_65_,Femei_18-24,Femei_35-44,Femei_45-64,Femei_65_,0
1922,113894,Vanjulet,1952000,276.6,276.6,922.0,922.0,3688,184.4,276.6,922.0,Femei_35-44
1923,113929,Vladaia,1953000,244.5,244.5,815.0,815.0,3260,163.0,244.5,815.0,Femei_35-44
1924,113974,Voloiac,1954000,254.4,254.4,848.0,848.0,3392,169.6,254.4,848.0,Femei_35-44
1925,114060,Branistea,1955000,280.35,280.35,934.5,934.5,3738,186.9,280.35,934.5,Femei_35-44
1926,114079,Vrata,1956000,288.9,288.9,963.0,963.0,3852,192.6,288.9,963.0,Femei_35-44
1927,114319,Municipiul Targu Mures,1957000,22542.9,22542.9,75143.0,75143.0,300572,15028.6,22542.9,75143.0,Femei_35-44
1928,114355,Cristesti,1958000,949.8,949.8,3166.0,3166.0,12664,633.2,949.8,3166.0,Femei_35-44
1929,114382,Sancraiu De Mures,1959000,1264.95,1264.95,4216.5,4216.5,16866,843.3,1264.95,4216.5,Femei_35-44
1930,114417,Sangeorgiu De Mures,1960000,1520.85,1520.85,5069.5,5069.5,20278,1013.9,1520.85,5069.5,Femei_35-44
1931,114453,Santana De Mures,1961000,859.8,859.8,2866.0,2866.0,11464,573.2,859.8,2866.0,Femei_35-44
1932,114514,Municipiul Sighisoara,1962000,5137.5,5137.5,17125.0,17125.0,68500,3425.0,5137.5,17125.0,Femei_35-44
1933,114603,Albesti,1963000,919.5,919.5,3065.0,3065.0,12260,613.0,919.5,3065.0,Femei_35-44
1934,114710,Oras Ludus,1964000,2640.9,2640.9,8803.0,8803.0,35212,1760.6,2640.9,8803.0,Femei_35-44
1935,114809,Municipiul Reghin,1965000,5735.55,5735.55,19118.5,19118.5,76474,3823.7,5735.55,19118.5,Femei_35-44
1936,114854,Oras Sovata,1966000,1583.55,1583.55,5278.5,5278.5,21114,1055.7,1583.55,5278.5,Femei_35-44
1937,114925,Municipiul Tarnaveni,1967000,3975.0,3975.0,13250.0,13250.0,53000,2650.0,3975.0,13250.0,Femei_35-44
1938,114970,Acatari,1968000,721.95,721.95,2406.5,2406.5,9626,481.3,721.95,2406.5,Femei_35-44
1939,115076,Adamus,1969000,841.65,841.65,2805.5,2805.5,11222,561.1,841.65,2805.5,Femei_35-44
1940,115147,Alunis,1970000,476.1,476.1,1587.0,1587.0,6348,317.4,476.1,1587.0,Femei_35-44
1941,115183,Apold,1971000,479.55,479.55,1598.5,1598.5,6394,319.7,479.55,1598.5,Femei_35-44
1942,115236,Atintis,1972000,236.55,236.55,788.5,788.5,3154,157.7,236.55,788.5,Femei_35-44
1943,115307,Bahnea,1973000,560.85,560.85,1869.5,1869.5,7478,373.9,560.85,1869.5,Femei_35-44
1944,115389,Band,1974000,985.65,985.65,3285.5,3285.5,13142,657.1,985.65,3285.5,Femei_35-44
1945,115520,Batos,1975000,638.55,638.55,2128.5,2128.5,8514,425.7,638.55,2128.5,Femei_35-44
1946,115575,Bagaciu,1976000,389.85,389.85,1299.5,1299.5,5198,259.9,389.85,1299.5,Femei_35-44
1947,115600,Bala,1977000,105.6,105.6,352.0,352.0,1408,70.4,105.6,352.0,Femei_35-44
1948,115637,Balauseri,1978000,771.9,771.9,2573.0,2573.0,10292,514.6,771.9,2573.0,Femei_35-44
1949,115708,Beica De Jos,1979000,333.3,333.3,1111.0,1111.0,4444,222.2,333.3,1111.0,Femei_35-44
1950,115771,Bichis,1980000,129.3,129.3,431.0,431.0,1724,86.2,129.3,431.0,Femei_35-44
1951,115824,Bogata,1981000,289.95,289.95,966.5,966.5,3866,193.3,289.95,966.5,Femei_35-44
1952,115851,Breaza,1982000,379.05,379.05,1263.5,1263.5,5054,252.7,379.05,1263.5,Femei_35-44
1953,115897,Brancovenesti,1983000,601.5,601.5,2005.0,2005.0,8020,401.0,601.5,2005.0,Femei_35-44
1954,115959,Ceuasu De Campie,1984000,914.55,914.55,3048.5,3048.5,12194,609.7,914.55,3048.5,Femei_35-44
1955,116046,Chetani,1985000,393.45,393.45,1311.5,1311.5,5246,262.3,393.45,1311.5,Femei_35-44
1956,116126,Chiheru De Jos,1986000,235.2,235.2,784.0,784.0,3136,156.8,235.2,784.0,Femei_35-44
1957,116171,Coroisanmartin,1987000,227.85,227.85,759.5,759.5,3038,151.9,227.85,759.5,Femei_35-44
1958,116224,Cozma,1988000,80.55,80.55,268.5,268.5,1074,53.7,80.55,268.5,Femei_35-44
1959,116288,Craciunesti,1989000,653.25,653.25,2177.5,2177.5,8710,435.5,653.25,2177.5,Femei_35-44
1960,116340,Craiesti,1990000,136.05,136.05,453.5,453.5,1814,90.7,136.05,453.5,Femei_35-44
1961,116395,Cucerdea,1991000,212.1,212.1,707.0,707.0,2828,141.4,212.1,707.0,Femei_35-44
1962,116439,Cuci,1992000,297.45,297.45,991.5,991.5,3966,198.3,297.45,991.5,Femei_35-44
1963,116493,Danes,1993000,855.9,855.9,2853.0,2853.0,11412,570.6,855.9,2853.0,Femei_35-44
1964,116545,Deda,1994000,652.2,652.2,2174.0,2174.0,8696,434.8,652.2,2174.0,Femei_35-44
1965,116590,Eremitu,1995000,614.55,614.55,2048.5,2048.5,8194,409.7,614.55,2048.5,Femei_35-44
1966,116652,Ernei,1996000,895.5,895.5,2985.0,2985.0,11940,597.0,895.5,2985.0,Femei_35-44
1967,116723,Faragau,1997000,260.7,260.7,869.0,869.0,3476,173.8,260.7,869.0,Femei_35-44
1968,116796,Fantanele,1998000,745.65,745.65,2485.5,2485.5,9942,497.1,745.65,2485.5,Femei_35-44
1969,116867,Galesti,1999000,392.25,392.25,1307.5,1307.5,5230,261.5,392.25,1307.5,Femei_35-44
1970,116938,Ganesti,2000000,546.15,546.15,1820.5,1820.5,7282,364.1,546.15,1820.5,Femei_35-44
1971,116983,Gheorghe Doja,2001000,436.5,436.5,1455.0,1455.0,5820,291.0,436.5,1455.0,Femei_35-44
1972,117042,Ghindari,2002000,508.65,508.65,1695.5,1695.5,6782,339.1,508.65,1695.5,Femei_35-44
1973,117113,Glodeni,2003000,561.45,561.45,1871.5,1871.5,7486,374.3,561.45,1871.5,Femei_35-44
1974,117177,Gornesti,2004000,860.25,860.25,2867.5,2867.5,11470,573.5,860.25,2867.5,Femei_35-44
1975,117275,Grebenisu De Campie,2005000,262.35,262.35,874.5,874.5,3498,174.9,262.35,874.5,Femei_35-44
1976,117319,Gurghiu,2006000,933.0,933.0,3110.0,3110.0,12440,622.0,933.0,3110.0,Femei_35-44
1977,117426,Hodac,2007000,774.15,774.15,2580.5,2580.5,10322,516.1,774.15,2580.5,Femei_35-44
1978,117505,Hodosa,2008000,184.05,184.05,613.5,613.5,2454,122.7,184.05,613.5,Femei_35-44
1979,117550,Ibanesti,2009000,643.05,643.05,2143.5,2143.5,8574,428.7,643.05,2143.5,Femei_35-44
1980,117667,Iclanzel,2010000,321.6,321.6,1072.0,1072.0,4288,214.4,321.6,1072.0,Femei_35-44
1981,117783,Ideciu De Jos,2011000,319.35,319.35,1064.5,1064.5,4258,212.9,319.35,1064.5,Femei_35-44
1982,117827,Oras Iernut,2012000,1466.25,1466.25,4887.5,4887.5,19550,977.5,1466.25,4887.5,Femei_35-44
1983,117925,Livezeni,2013000,490.5,490.5,1635.0,1635.0,6540,327.0,490.5,1635.0,Femei_35-44
1984,117998,Lunca,2014000,373.95,373.95,1246.5,1246.5,4986,249.3,373.95,1246.5,Femei_35-44
1985,118058,Lunca Bradului,2015000,311.4,311.4,1038.0,1038.0,4152,207.6,311.4,1038.0,Femei_35-44
1986,118094,Magherani,2016000,203.55,203.55,678.5,678.5,2714,135.7,203.55,678.5,Femei_35-44
1987,118209,Mica,2017000,716.1,716.1,2387.0,2387.0,9548,477.4,716.1,2387.0,Femei_35-44
1988,118281,Oras Miercurea Nirajului,2018000,915.9,915.9,3053.0,3053.0,12212,610.6,915.9,3053.0,Femei_35-44
1989,118370,Mihesu De Campie,2019000,375.15,375.15,1250.5,1250.5,5002,250.1,375.15,1250.5,Femei_35-44
1990,118469,Nades,2020000,449.55,449.55,1498.5,1498.5,5994,299.7,449.55,1498.5,Femei_35-44
1991,118511,Neaua,2021000,212.4,212.4,708.0,708.0,2832,141.6,212.4,708.0,Femei_35-44
1992,118575,Ogra,2022000,394.5,394.5,1315.0,1315.0,5260,263.0,394.5,1315.0,Femei_35-44
1993,118637,Papiu Ilarian,2023000,134.1,134.1,447.0,447.0,1788,89.4,134.1,447.0,Femei_35-44
1994,118691,Panet,2024000,917.1,917.1,3057.0,3057.0,12228,611.4,917.1,3057.0,Femei_35-44
1995,118753,Pasareni,2025000,268.05,268.05,893.5,893.5,3574,178.7,268.05,893.5,Femei_35-44
1996,118799,Petelea,2026000,456.15,456.15,1520.5,1520.5,6082,304.1,456.15,1520.5,Femei_35-44
1997,118824,Pogaceaua,2027000,303.6,303.6,1012.0,1012.0,4048,202.4,303.6,1012.0,Femei_35-44
1998,118931,Rastolita,2028000,276.9,276.9,923.0,923.0,3692,184.6,276.9,923.0,Femei_35-44
1999,118995,Raciu,2029000,547.8,547.8,1826.0,1826.0,7304,365.2,547.8,1826.0,Femei_35-44
2000,119153,Rusii-Munti,2030000,328.65,328.65,1095.5,1095.5,4382,219.1,328.65,1095.5,Femei_35-44
2001,119206,Saschiz,2031000,342.0,342.0,1140.0,1140.0,4560,228.0,342.0,1140.0,Femei_35-44
2002,119242,Oras Sarmasu,2032000,1077.6,1077.6,3592.0,3592.0,14368,718.4,1077.6,3592.0,Femei_35-44
2003,119331,Oras Sangeorgiu De Padure,2033000,820.95,820.95,2736.5,2736.5,10946,547.3,820.95,2736.5,Femei_35-44
2004,119386,Sanger,2034000,366.45,366.45,1221.5,1221.5,4886,244.3,366.45,1221.5,Femei_35-44
2005,119466,Sanpaul,2035000,661.95,661.95,2206.5,2206.5,8826,441.3,661.95,2206.5,Femei_35-44
2006,119527,Sanpetru De Campie,2036000,425.55,425.55,1418.5,1418.5,5674,283.7,425.55,1418.5,Femei_35-44
2007,119590,Solovastru,2037000,431.55,431.55,1438.5,1438.5,5754,287.7,431.55,1438.5,Femei_35-44
2008,119625,Stanceni,2038000,220.8,220.8,736.0,736.0,2944,147.2,220.8,736.0,Femei_35-44
2009,119661,Suplac,2039000,347.4,347.4,1158.0,1158.0,4632,231.6,347.4,1158.0,Femei_35-44
2010,119723,Suseni,2040000,352.35,352.35,1174.5,1174.5,4698,234.9,352.35,1174.5,Femei_35-44
2011,119750,Saulia,2041000,309.3,309.3,1031.0,1031.0,4124,206.2,309.3,1031.0,Femei_35-44
2012,119803,Sincai,2042000,242.85,242.85,809.5,809.5,3238,161.9,242.85,809.5,Femei_35-44
2013,119858,Taureni,2043000,147.9,147.9,493.0,493.0,1972,98.6,147.9,493.0,Femei_35-44
2014,119894,Oras Ungheni,2044000,1130.1,1130.1,3767.0,3767.0,15068,753.4,1130.1,3767.0,Femei_35-44
2015,119974,Valea Larga,2045000,459.3,459.3,1531.0,1531.0,6124,306.2,459.3,1531.0,Femei_35-44
2016,120076,Vargata,2046000,292.95,292.95,976.5,976.5,3906,195.3,292.95,976.5,Femei_35-44
2017,120138,Vatava,2047000,297.75,297.75,992.5,992.5,3970,198.5,297.75,992.5,Femei_35-44
2018,120174,Vetca,2048000,118.5,118.5,395.0,395.0,1580,79.0,118.5,395.0,Femei_35-44
2019,120218,Viisoara,2049000,282.9,282.9,943.0,943.0,3772,188.6,282.9,943.0,Femei_35-44
2020,120254,Vanatori,2050000,650.4,650.4,2168.0,2168.0,8672,433.6,650.4,2168.0,Femei_35-44
2021,120316,Voivodeni,2051000,270.3,270.3,901.0,901.0,3604,180.2,270.3,901.0,Femei_35-44
2022,120343,Zagar,2052000,195.6,195.6,652.0,652.0,2608,130.4,195.6,652.0,Femei_35-44
2023,120370,Zau De Campie,2053000,500.1,500.1,1667.0,1667.0,6668,333.4,500.1,1667.0,Femei_35-44
2024,120478,Chibed,2054000,265.65,265.65,885.5,885.5,3542,177.1,265.65,885.5,Femei_35-44
2025,120487,Corunca,2055000,455.7,455.7,1519.0,1519.0,6076,303.8,455.7,1519.0,Femei_35-44
2026,120496,Sarateni,2056000,222.6,222.6,742.0,742.0,2968,148.4,222.6,742.0,Femei_35-44
2027,120502,Madaras,2057000,246.15,246.15,820.5,820.5,3282,164.1,246.15,820.5,Femei_35-44
2028,120511,Bereni,2058000,187.2,187.2,624.0,624.0,2496,124.8,187.2,624.0,Femei_35-44
2029,120726,Municipiul Piatra-Neamt,2059000,17305.35,17305.35,57684.5,57684.5,230738,11536.9,17305.35,57684.5,Femei_35-44
2030,120771,Dumbrava Rosie,2060000,1249.05,1249.05,4163.5,4163.5,16654,832.7,1249.05,4163.5,Femei_35-44
2031,120824,Savinesti,2061000,1016.7,1016.7,3389.0,3389.0,13556,677.8,1016.7,3389.0,Femei_35-44
2032,120860,Municipiul Roman,2062000,10612.05,10612.05,35373.5,35373.5,141494,7074.7,10612.05,35373.5,Femei_35-44
2033,120888,Cordun,2063000,1189.95,1189.95,3966.5,3966.5,15866,793.3,1189.95,3966.5,Femei_35-44
2034,120922,Horia,2064000,1103.7,1103.7,3679.0,3679.0,14716,735.8,1103.7,3679.0,Femei_35-44
2035,120968,Oras Bicaz,2065000,1294.5,1294.5,4315.0,4315.0,17260,863.0,1294.5,4315.0,Femei_35-44
2036,121055,Oras Targu Neamt,2066000,3308.7,3308.7,11029.0,11029.0,44116,2205.8,3308.7,11029.0,Femei_35-44
2037,121108,Agapia,2067000,646.65,646.65,2155.5,2155.5,8622,431.1,646.65,2155.5,Femei_35-44
2038,121153,Bahna,2068000,529.35,529.35,1764.5,1764.5,7058,352.9,529.35,1764.5,Femei_35-44
2039,121242,Baltatesti,2069000,638.1,638.1,2127.0,2127.0,8508,425.4,638.1,2127.0,Femei_35-44
2040,121297,Bicaz-Chei,2070000,699.6,699.6,2332.0,2332.0,9328,466.4,699.6,2332.0,Femei_35-44
2041,121340,Bicazu Ardelean,2071000,582.15,582.15,1940.5,1940.5,7762,388.1,582.15,1940.5,Femei_35-44
2042,121386,Bira,2072000,301.65,301.65,1005.5,1005.5,4022,201.1,301.65,1005.5,Femei_35-44
2043,121466,Bargauani,2073000,576.0,576.0,1920.0,1920.0,7680,384.0,576.0,1920.0,Femei_35-44
2044,121607,Bodesti,2074000,718.05,718.05,2393.5,2393.5,9574,478.7,718.05,2393.5,Femei_35-44
2045,121652,Borca,2075000,999.6,999.6,3332.0,3332.0,13328,666.4,999.6,3332.0,Femei_35-44
2046,121732,Borlesti,2076000,1433.4,1433.4,4778.0,4778.0,19112,955.6,1433.4,4778.0,Femei_35-44
2047,121796,Botesti,2077000,777.15,777.15,2590.5,2590.5,10362,518.1,777.15,2590.5,Femei_35-44
2048,121876,Bozieni,2078000,447.3,447.3,1491.0,1491.0,5964,298.2,447.3,1491.0,Femei_35-44
2049,121938,Brusturi,2079000,604.2,604.2,2014.0,2014.0,8056,402.8,604.2,2014.0,Femei_35-44
2050,122025,Ceahlau,2080000,369.0,369.0,1230.0,1230.0,4920,246.0,369.0,1230.0,Femei_35-44
2051,122061,Candesti,2081000,639.9,639.9,2133.0,2133.0,8532,426.6,639.9,2133.0,Femei_35-44
2052,122132,Costisa,2082000,530.1,530.1,1767.0,1767.0,7068,353.4,530.1,1767.0,Femei_35-44
2053,122187,Cracaoani,2083000,663.45,663.45,2211.5,2211.5,8846,442.3,663.45,2211.5,Femei_35-44
2054,122249,Damuc,2084000,460.35,460.35,1534.5,1534.5,6138,306.9,460.35,1534.5,Femei_35-44
2055,122285,Dobreni,2085000,271.05,271.05,903.5,903.5,3614,180.7,271.05,903.5,Femei_35-44
2056,122347,Doljesti,2086000,1147.5,1147.5,3825.0,3825.0,15300,765.0,1147.5,3825.0,Femei_35-44
2057,122392,Dragomiresti,2087000,336.9,336.9,1123.0,1123.0,4492,224.6,336.9,1123.0,Femei_35-44
2058,122463,Dulcesti,2088000,395.1,395.1,1317.0,1317.0,5268,263.4,395.1,1317.0,Femei_35-44
2059,122551,Farcasa,2089000,483.0,483.0,1610.0,1610.0,6440,322.0,483.0,1610.0,Femei_35-44
2060,122613,Faurei,2090000,329.7,329.7,1099.0,1099.0,4396,219.8,329.7,1099.0,Femei_35-44
2061,122668,Gheraesti,2091000,1012.35,1012.35,3374.5,3374.5,13498,674.9,1012.35,3374.5,Femei_35-44
2062,122702,Girov,2092000,777.45,777.45,2591.5,2591.5,10366,518.3,777.45,2591.5,Femei_35-44
2063,122828,Garcina,2093000,741.3,741.3,2471.0,2471.0,9884,494.2,741.3,2471.0,Femei_35-44
2064,122864,Grinties,2094000,375.3,375.3,1251.0,1251.0,5004,250.2,375.3,1251.0,Femei_35-44
2065,122908,Grumazesti,2095000,823.2,823.2,2744.0,2744.0,10976,548.8,823.2,2744.0,Femei_35-44
2066,122953,Hangu,2096000,592.05,592.05,1973.5,1973.5,7894,394.7,592.05,1973.5,Femei_35-44
2067,123013,Icusesti,2097000,727.05,727.05,2423.5,2423.5,9694,484.7,727.05,2423.5,Femei_35-44
2068,123102,Ion Creanga,2098000,868.95,868.95,2896.5,2896.5,11586,579.3,868.95,2896.5,Femei_35-44
2069,123175,Margineni,2099000,582.15,582.15,1940.5,1940.5,7762,388.1,582.15,1940.5,Femei_35-44
2070,123228,Moldoveni,2100000,325.95,325.95,1086.5,1086.5,4346,217.3,325.95,1086.5,Femei_35-44
2071,123255,Oniceni,2101000,559.5,559.5,1865.0,1865.0,7460,373.0,559.5,1865.0,Femei_35-44
2072,123371,Pastraveni,2102000,611.4,611.4,2038.0,2038.0,8152,407.6,611.4,2038.0,Femei_35-44
2073,123424,Petricani,2103000,918.0,918.0,3060.0,3060.0,12240,612.0,918.0,3060.0,Femei_35-44
2074,123479,Piatra Soimului,2104000,1294.65,1294.65,4315.5,4315.5,17262,863.1,1294.65,4315.5,Femei_35-44
2075,123521,Pipirig,2105000,1358.1,1358.1,4527.0,4527.0,18108,905.4,1358.1,4527.0,Femei_35-44
2076,123601,Pangarati,2106000,825.6,825.6,2752.0,2752.0,11008,550.4,825.6,2752.0,Femei_35-44
2077,123674,Podoleni,2107000,868.05,868.05,2893.5,2893.5,11574,578.7,868.05,2893.5,Femei_35-44
2078,123709,Poienari,2108000,245.85,245.85,819.5,819.5,3278,163.9,245.85,819.5,Femei_35-44
2079,123790,Poiana Teiului,2109000,744.3,744.3,2481.0,2481.0,9924,496.2,744.3,2481.0,Femei_35-44
2080,123914,Raucesti,2110000,1290.3,1290.3,4301.0,4301.0,17204,860.2,1290.3,4301.0,Femei_35-44
2081,123969,Razboieni,2111000,345.45,345.45,1151.5,1151.5,4606,230.3,345.45,1151.5,Femei_35-44
2082,124028,Rediu,2112000,815.55,815.55,2718.5,2718.5,10874,543.7,815.55,2718.5,Femei_35-44
2083,124073,Romani,2113000,645.9,645.9,2153.0,2153.0,8612,430.6,645.9,2153.0,Femei_35-44
2084,124117,Oras Roznov,2114000,1549.05,1549.05,5163.5,5163.5,20654,1032.7,1549.05,5163.5,Femei_35-44
2085,124153,Sagna,2115000,800.4,800.4,2668.0,2668.0,10672,533.6,800.4,2668.0,Femei_35-44
2086,124206,Sabaoani,2116000,1785.3,1785.3,5951.0,5951.0,23804,1190.2,1785.3,5951.0,Femei_35-44
2087,124233,Secuieni,2117000,486.3,486.3,1621.0,1621.0,6484,324.2,486.3,1621.0,Femei_35-44
2088,124331,Stanita,2118000,328.65,328.65,1095.5,1095.5,4382,219.1,328.65,1095.5,Femei_35-44
2089,124411,Stefan Cel Mare,2119000,469.05,469.05,1563.5,1563.5,6254,312.7,469.05,1563.5,Femei_35-44
2090,124493,Tarcau,2120000,523.95,523.95,1746.5,1746.5,6986,349.3,523.95,1746.5,Femei_35-44
2091,124563,Tasca,2121000,393.3,393.3,1311.0,1311.0,5244,262.2,393.3,1311.0,Femei_35-44
2092,124616,Tazlau,2122000,421.8,421.8,1406.0,1406.0,5624,281.2,421.8,1406.0,Femei_35-44
2093,124634,Tamaseni,2123000,1489.2,1489.2,4964.0,4964.0,19856,992.8,1489.2,4964.0,Femei_35-44
2094,124661,Timisesti,2124000,615.6,615.6,2052.0,2052.0,8208,410.4,615.6,2052.0,Femei_35-44
2095,124723,Trifesti,2125000,759.45,759.45,2531.5,2531.5,10126,506.3,759.45,2531.5,Femei_35-44
2096,124750,Tupilati,2126000,329.25,329.25,1097.5,1097.5,4390,219.5,329.25,1097.5,Femei_35-44
2097,124803,Tibucani,2127000,618.6,618.6,2062.0,2062.0,8248,412.4,618.6,2062.0,Femei_35-44
2098,124849,Urecheni,2128000,622.5,622.5,2075.0,2075.0,8300,415.0,622.5,2075.0,Femei_35-44
2099,124885,Valea Ursului,2129000,642.3,642.3,2141.0,2141.0,8564,428.2,642.3,2141.0,Femei_35-44
2100,124938,Alexandru Cel Bun,2130000,906.0,906.0,3020.0,3020.0,12080,604.0,906.0,3020.0,Femei_35-44
2101,125016,Vanatori-Neamt,2131000,1308.6,1308.6,4362.0,4362.0,17448,872.4,1308.6,4362.0,Femei_35-44
2102,125061,Zanesti,2132000,921.45,921.45,3071.5,3071.5,12286,614.3,921.45,3071.5,Femei_35-44
2103,125098,Dochia,2133000,383.55,383.55,1278.5,1278.5,5114,255.7,383.55,1278.5,Femei_35-44
2104,125105,Ruginoasa,2134000,287.4,287.4,958.0,958.0,3832,191.6,287.4,958.0,Femei_35-44
2105,125114,Ghindaoani,2135000,309.0,309.0,1030.0,1030.0,4120,206.0,309.0,1030.0,Femei_35-44
2106,125123,Valeni,2136000,230.55,230.55,768.5,768.5,3074,153.7,230.55,768.5,Femei_35-44
2107,125132,Draganesti,2137000,233.55,233.55,778.5,778.5,3114,155.7,233.55,778.5,Femei_35-44
2108,125141,Pancesti,2138000,231.0,231.0,770.0,770.0,3080,154.0,231.0,770.0,Femei_35-44
2109,125150,Gadinti,2139000,373.05,373.05,1243.5,1243.5,4974,248.7,373.05,1243.5,Femei_35-44
2110,125169,Negresti,2140000,278.85,278.85,929.5,929.5,3718,185.9,278.85,929.5,Femei_35-44
2111,125178,Boghicea,2141000,395.7,395.7,1319.0,1319.0,5276,263.8,395.7,1319.0,Femei_35-44
2112,125347,Municipiul Slatina,2142000,12688.95,12688.95,42296.5,42296.5,169186,8459.3,12688.95,42296.5,Femei_35-44
2113,125374,Slatioara,2143000,364.95,364.95,1216.5,1216.5,4866,243.3,364.95,1216.5,Femei_35-44
2114,125418,Oras Bals,2144000,3177.9,3177.9,10593.0,10593.0,42372,2118.6,3177.9,10593.0,Femei_35-44
2115,125472,Municipiul Caracal,2145000,5284.8,5284.8,17616.0,17616.0,70464,3523.2,5284.8,17616.0,Femei_35-44
2116,125490,Draghiceni,2146000,267.45,267.45,891.5,891.5,3566,178.3,267.45,891.5,Femei_35-44
2117,125542,Oras Corabia,2147000,2739.6,2739.6,9132.0,9132.0,36528,1826.4,2739.6,9132.0,Femei_35-44
2118,125588,Garcov,2148000,355.65,355.65,1185.5,1185.5,4742,237.1,355.65,1185.5,Femei_35-44
2119,125622,Oras Draganesti-Olt,2149000,1803.9,1803.9,6013.0,6013.0,24052,1202.6,1803.9,6013.0,Femei_35-44
2120,125659,Babiciu,2150000,313.65,313.65,1045.5,1045.5,4182,209.1,313.65,1045.5,Femei_35-44
2121,125677,Baldovinesti,2151000,160.35,160.35,534.5,534.5,2138,106.9,160.35,534.5,Femei_35-44
2122,125757,Barasti,2152000,206.85,206.85,689.5,689.5,2758,137.9,206.85,689.5,Femei_35-44
2123,125846,Barza,2153000,394.5,394.5,1315.0,1315.0,5260,263.0,394.5,1315.0,Femei_35-44
2124,125873,Bobicesti,2154000,457.2,457.2,1524.0,1524.0,6096,304.8,457.2,1524.0,Femei_35-44
2125,125962,Brastavatu,2155000,672.6,672.6,2242.0,2242.0,8968,448.4,672.6,2242.0,Femei_35-44
2126,125999,Brebeni,2156000,400.95,400.95,1336.5,1336.5,5346,267.3,400.95,1336.5,Femei_35-44
2127,126022,Brancoveni,2157000,395.1,395.1,1317.0,1317.0,5268,263.4,395.1,1317.0,Femei_35-44
2128,126077,Bucinisu,2158000,296.1,296.1,987.0,987.0,3948,197.4,296.1,987.0,Femei_35-44
2129,126102,Cezieni,2159000,255.6,255.6,852.0,852.0,3408,170.4,255.6,852.0,Femei_35-44
2130,126148,Cilieni,2160000,484.95,484.95,1616.5,1616.5,6466,323.3,484.95,1616.5,Femei_35-44
2131,126166,Carlogani,2161000,352.2,352.2,1174.0,1174.0,4696,234.8,352.2,1174.0,Femei_35-44
2132,126228,Colonesti,2162000,250.2,250.2,834.0,834.0,3336,166.8,250.2,834.0,Femei_35-44
2133,126326,Corbu,2163000,342.75,342.75,1142.5,1142.5,4570,228.5,342.75,1142.5,Femei_35-44
2134,126380,Coteana,2164000,336.9,336.9,1123.0,1123.0,4492,224.6,336.9,1123.0,Femei_35-44
2135,126406,Crampoia,2165000,540.0,540.0,1800.0,1800.0,7200,360.0,540.0,1800.0,Femei_35-44
2136,126433,Curtisoara,2166000,646.35,646.35,2154.5,2154.5,8618,430.9,646.35,2154.5,Femei_35-44
2137,126503,Cungrea,2167000,294.75,294.75,982.5,982.5,3930,196.5,294.75,982.5,Femei_35-44
2138,126585,Daneasa,2168000,549.9,549.9,1833.0,1833.0,7332,366.6,549.9,1833.0,Femei_35-44
2139,126647,Deveselu,2169000,481.8,481.8,1606.0,1606.0,6424,321.2,481.8,1606.0,Femei_35-44
2140,126674,Dobretu,2170000,187.8,187.8,626.0,626.0,2504,125.2,187.8,626.0,Femei_35-44
2141,126718,Dobrosloveni,2171000,563.55,563.55,1878.5,1878.5,7514,375.7,563.55,1878.5,Femei_35-44
2142,126772,Dobroteasa,2172000,241.2,241.2,804.0,804.0,3216,160.8,241.2,804.0,Femei_35-44
2143,126825,Dobrun,2173000,224.25,224.25,747.5,747.5,2990,149.5,224.25,747.5,Femei_35-44
2144,126905,Fagetelu,2174000,129.45,129.45,431.5,431.5,1726,86.3,129.45,431.5,Femei_35-44
2145,126978,Falcoiu,2175000,573.45,573.45,1911.5,1911.5,7646,382.3,573.45,1911.5,Femei_35-44
2146,127019,Farcasele,2176000,723.9,723.9,2413.0,2413.0,9652,482.6,723.9,2413.0,Femei_35-44
2147,127064,Ganeasa,2177000,538.5,538.5,1795.0,1795.0,7180,359.0,538.5,1795.0,Femei_35-44
2148,127126,Giuvarasti,2178000,344.25,344.25,1147.5,1147.5,4590,229.5,344.25,1147.5,Femei_35-44
2149,127144,Gostavatu,2179000,429.75,429.75,1432.5,1432.5,5730,286.5,429.75,1432.5,Femei_35-44
2150,127171,Gradinari,2180000,369.45,369.45,1231.5,1231.5,4926,246.3,369.45,1231.5,Femei_35-44
2151,127224,Grojdibodu,2181000,420.6,420.6,1402.0,1402.0,5608,280.4,420.6,1402.0,Femei_35-44
2152,127251,Ianca,2182000,553.95,553.95,1846.5,1846.5,7386,369.3,553.95,1846.5,Femei_35-44
2153,127288,Iancu Jianu,2183000,651.3,651.3,2171.0,2171.0,8684,434.2,651.3,2171.0,Femei_35-44
2154,127322,Icoana,2184000,273.15,273.15,910.5,910.5,3642,182.1,273.15,910.5,Femei_35-44
2155,127368,Izbiceni,2185000,696.15,696.15,2320.5,2320.5,9282,464.1,696.15,2320.5,Femei_35-44
2156,127386,Izvoarele,2186000,536.85,536.85,1789.5,1789.5,7158,357.9,536.85,1789.5,Femei_35-44
2157,127411,Leleasca,2187000,210.9,210.9,703.0,703.0,2812,140.6,210.9,703.0,Femei_35-44
2158,127493,Maruntei,2188000,601.05,601.05,2003.5,2003.5,8014,400.7,601.05,2003.5,Femei_35-44
2159,127536,Mihaesti,2189000,228.45,228.45,761.5,761.5,3046,152.3,228.45,761.5,Femei_35-44
