Siruta,Localitate,V1,V2,V3,V4,V5,C1,C2,C3,C4,C5,C6,C7,C8
127064,Ganeasa,200929,703112,15443,2145,217683,716000,209807,75482,2527,161582,2544,142051,644592
127126,Giuvarasti,71600,703112,15590,2146,214800,720959,212339,71625,2528,147731,2545,156904,649625
127144,Gostavatu,72464,705789,15050,2147,215542,717405,207138,73163,2529,143200,2546,141768,645962
127171,Gradinari,201029,704094,15453,2148,217983,717000,210096,75582,2530,161782,2547,142249,645492
127224,Grojdibodu,71700,704094,15600,2149,215100,721959,212628,71725,2531,147931,2548,157102,650525
127251,Ianca,72564,706771,15060,2150,215842,718405,207427,73263,2532,143400,2549,141966,646862
127288,Iancu Jianu,201129,705076,15463,2151,218283,718000,210385,75682,2533,161982,2550,142447,646392
127322,Icoana,71800,705076,15610,2152,215400,722959,212917,71825,2534,148131,2551,157300,651425
127368,Izbiceni,72664,707753,15070,2153,216142,719405,207716,73363,2535,143600,2552,142164,647762
127386,Izvoarele,201229,706058,15473,2154,218583,719000,210674,75782,2536,162182,2553,142645,647292
127411,Leleasca,71900,706058,15620,2155,215700,723959,213206,71925,2537,148331,2554,157498,652325
127493,Maruntei,72764,708735,15080,2156,216442,720405,208005,73463,2538,143800,2555,142362,648662
127536,Mihaesti,201329,707040,15483,2157,218883,720000,210963,75882,2539,162382,2556,142843,648192
127563,Milcov,72000,707040,15630,2158,216000,724959,213495,72025,2540,148531,2557,157696,653225
127625,Morunglav,72864,709717,15090,2159,216742,721405,208294,73563,2541,144000,2558,142560,649562
127689,Movileni,201429,708022,15493,2160,219183,721000,211252,75982,2542,162582,2559,143041,649092
127714,Nicolae Titulescu,72100,708022,15640,2161,216300,725959,213784,72125,2543,148731,2560,157894,654125
127750,Obarsia,72964,710699,15100,2162,217042,722405,208583,73663,2544,144200,2561,142758,650462
127812,Oboga,201529,709004,15503,2163,219483,722000,211541,76082,2545,162782,2562,143239,649992
127858,Oporelu,72200,709004,15650,2164,216600,726959,214073,72225,2546,148931,2563,158092,655025
127901,Optasi-Magura,73064,711681,15110,2165,217342,723405,208872,73763,2547,144400,2564,142956,651362
127938,Orlea,201629,709986,15513,2166,219783,723000,211830,76182,2548,162982,2565,143437,650892
127983,Osica De Sus,72300,709986,15660,2167,216900,727959,214362,72325,2549,149131,2566,158290,655925
128052,Perieti,73164,712663,15120,2168,217642,724405,209161,73863,2550,144600,2567,143154,652262
128105,Oras Piatra-Olt,201729,710968,15523,2169,220083,724000,212119,76282,2551,163182,2568,143635,651792
128178,Parscoveni,72400,710968,15670,2170,217200,728959,214651,72425,2552,149331,2569,158488,656825
128221,Plesoiu,73264,713645,15130,2171,217942,725405,209450,73963,2553,144800,2570,143352,653162
128301,Poboru,201829,711950,15533,2172,220383,725000,212408,76382,2554,163382,2571,143833,652692
128374,Oras Potcoava,72500,711950,15680,2173,217500,729959,214940,72525,2555,149531,2572,158686,657725
128436,Priseaca,73364,714627,15140,2174,218242,726405,209739,74063,2556,145000,2573,143550,654062
128472,Radomiresti,201929,712932,15543,2175,220683,726000,212697,76482,2557,163582,2574,144031,653592
128524,Redea,72600,712932,15690,2176,217800,730959,215229,72625,2558,149731,2575,158884,658625
128560,Rotunda,73464,715609,15150,2177,218542,727405,210028,74163,2559,145200,2576,143748,654962
128588,Rusanesti,202029,713914,15553,2178,220983,727000,212986,76582,2560,163782,2577,144229,654492
128613,Scarisoara,72700,713914,15700,2179,218100,731959,215518,72725,2561,149931,2578,159082,659525
128659,Schitu,73564,716591,15160,2180,218842,728405,210317,74263,2562,145400,2579,143946,655862
128711,Oras Scornicesti,202129,714896,15563,2181,221283,728000,213275,76682,2563,163982,2580,144427,655392
128864,Seaca,72800,714896,15710,2182,218400,732959,215807,72825,2564,150131,2581,159280,660425
128882,Samburesti,73664,717573,15170,2183,219142,729405,210606,74363,2565,145600,2582,144144,656762
128962,Spineni,202229,715878,15573,2184,221583,729000,213564,76782,2566,164182,2583,144625,656292
129040,Sprancenata,72900,715878,15720,2185,218700,733959,216096,72925,2567,150331,2584,159478,661325
129095,Stoenesti,73764,718555,15180,2186,219442,730405,210895,74463,2568,145800,2585,144342,657662
129111,Stoicanesti,202329,716860,15583,2187,221883,730000,213853,76882,2569,164382,2586,144823,657192
129139,Strejesti,73000,716860,15730,2188,219000,734959,216385,73025,2570,150531,2587,159676,662225
129184,Studina,73864,719537,15190,2189,219742,731405,211184,74563,2571,146000,2588,144540,658562
129246,Serbanesti,202429,717842,15593,2190,222183,731000,214142,76982,2572,164582,2589,145021,658092
129282,Stefan Cel Mare,73100,717842,15740,2191,219300,735959,216674,73125,2573,150731,2590,159874,663125
129317,Tatulesti,73964,720519,15200,2192,220042,732405,211473,74663,2574,146200,2591,144738,659462
129380,Teslui,202529,718824,15603,2193,222483,732000,214431,77082,2575,164782,2592,145219,658992
129460,Tia Mare,73200,718824,15750,2194,219600,736959,216963,73225,2576,150931,2593,160072,664025
129503,Topana,74064,721501,15210,2195,220342,733405,211762,74763,2577,146400,2594,144936,660362
129567,Traian,202629,719806,15613,2196,222783,733000,214720,77182,2578,164982,2595,145417,659892
129585,Tufeni,73300,719806,15760,2197,219900,737959,217252,73325,2579,151131,2596,160270,664925
129629,Urzica,74164,722483,15220,2198,220642,734405,212051,74863,2580,146600,2597,145134,661262
129656,Valea Mare,202729,720788,15623,2199,223083,734000,215009,77282,2581,165182,2598,145615,660792
129718,Vadastra,73400,720788,15770,2200,220200,738959,217541,73425,2582,151331,2599,160468,665825
129745,Vadastrita,74264,723465,15230,2201,220942,735405,212340,74963,2583,146800,2600,145332,662162
129763,Valeni,202829,721770,15633,2202,223383,735000,215298,77382,2584,165382,2601,145813,661692
129816,Verguleasa,73500,721770,15780,2203,220500,739959,217830,73525,2585,151531,2602,160666,666725
129898,Visina,74364,724447,15240,2204,221242,736405,212629,75063,2586,147000,2603,145530,663062
129914,Vitomiresti,202929,722752,15643,2205,223683,736000,215587,77482,2587,165582,2604,146011,662592
129987,Valcele,73600,722752,15790,2206,220800,740959,218119,73625,2588,151731,2605,160864,667625
130026,Vladila,74464,725429,15250,2207,221542,737405,212918,75163,2589,147200,2606,145728,663962
130062,Voineasa,203029,723734,15653,2208,223983,737000,215876,77582,2590,165782,2607,146209,663492
130124,Vulpeni,73700,723734,15800,2209,221100,741959,218408,73725,2591,151931,2608,161062,668525
130231,Vulturesti,74564,726411,15260,2210,221842,738405,213207,75263,2592,147400,2609,145926,664862
130286,Balteni,203129,724716,15663,2211,224283,738000,216165,77682,2593,165982,2610,146407,664392
130295,Calui,73800,724716,15810,2212,221400,742959,218697,73825,2594,152131,2611,161260,669425
130302,Gavanesti,74664,727393,15270,2213,222142,739405,213496,75363,2595,147600,2612,146124,665762
130311,Ghimpeteni,203229,725698,15673,2214,224583,739000,216454,77782,2596,166182,2613,146605,665292
130320,Gradinile,73900,725698,15820,2215,221700,743959,218986,73925,2597,152331,2614,161458,670325
130339,Gura Padinii,74764,728375,15280,2216,222442,740405,213785,75463,2598,147800,2615,146322,666662
130348,Ipotesti,203329,726680,15683,2217,224883,740000,216743,77882,2599,166382,2616,146803,666192
130357,Osica De Jos,74000,726680,15830,2218,222000,744959,219275,74025,2600,152531,2617,161656,671225
130366,Sarbii - Magura,74864,729357,15290,2219,222742,741405,214074,75563,2601,148000,2618,146520,667562
130375,Visina Noua,203429,727662,15693,2220,225183,741000,217032,77982,2602,166582,2619,147001,667092
130384,Soparlita,74100,727662,15840,2221,222300,745959,219564,74125,2603,152731,2620,161854,672125
130534,Municipiul Ploiesti,74964,730339,15300,2222,223042,742405,214363,75663,2604,148200,2621,146718,668462
130552,Barcanesti,203529,728644,15703,2223,225483,742000,217321,78082,2605,166782,2622,147199,667992
130614,Berceni,74200,728644,15850,2224,222600,746959,219853,74225,2606,152931,2623,162052,673025
130678,Blejoi,75064,731321,15310,2225,223342,743405,214652,75763,2607,148400,2624,146916,669362
130712,Brazi,203629,729626,15713,2226,225783,743000,217610,78182,2608,166982,2625,147397,668892
130785,Bucov,74300,729626,15860,2227,222900,747959,220142,74325,2609,153131,2626,162250,673925
130847,Paulesti,75164,732303,15320,2228,223642,744405,214941,75863,2610,148600,2627,147114,670262
130892,Targsoru Vechi,203729,730608,15723,2229,226083,744000,217899,78282,2611,167182,2628,147595,669792
130954,Oras Azuga,74400,730608,15870,2230,223200,748959,220431,74425,2612,153331,2629,162448,674825
130981,Oras Baicoi,75264,733285,15330,2231,223942,745405,215230,75963,2613,148800,2630,147312,671162
131069,Oras Boldesti-Scaeni,203829,731590,15733,2232,226383,745000,218188,78382,2614,167382,2631,147793,670692
131103,Oras Breaza,74500,731590,15880,2233,223500,749959,220720,74525,2615,153531,2632,162646,675725
131210,Oras Busteni,75364,734267,15340,2234,224242,746405,215519,76063,2616,149000,2633,147510,672062
131256,Municipiul Campina,203929,732572,15743,2235,226683,746000,218477,78482,2617,167582,2634,147991,671592
131274,Poiana Campina,74600,732572,15890,2236,223800,750959,221009,74625,2618,153731,2635,162844,676625
131336,Oras Comarnic,75464,735249,15350,2237,224542,747405,215808,76163,2619,149200,2636,147708,672962
131407,Oras Mizil,204029,733554,15753,2238,226983,747000,218766,78582,2620,167782,2637,148189,672492
131443,Oras Plopeni,74700,733554,15900,2239,224100,751959,221298,74725,2621,153931,2638,163042,677525
131461,Dumbravesti,75564,736231,15360,2240,224842,748405,216097,76263,2622,149400,2639,147906,673862
131540,Oras Sinaia,204129,734536,15763,2241,227283,748000,219055,78682,2623,167982,2640,148387,673392
131577,Oras Slanic,74800,734536,15910,2242,224400,752959,221587,74825,2624,154131,2641,163240,678425
131620,Oras Urlati,75664,737213,15370,2243,225142,749405,216386,76363,2625,149600,2642,148104,674762
131817,Oras Valenii De Munte,204229,735518,15773,2244,227583,749000,219344,78782,2626,168182,2643,148585,674292
131835,Gura Vitioarei,74900,735518,15920,2245,224700,753959,221876,74925,2627,154331,2644,163438,679325
131899,Adunati,75764,738195,15380,2246,225442,750405,216675,76463,2628,149800,2645,148302,675662
131933,Albesti-Paleologu,204329,736500,15783,2247,227883,750000,219633,78882,2629,168382,2646,148783,675192
131988,Alunis,75000,736500,15930,2248,225000,754959,222165,75025,2630,154531,2647,163636,680225
132011,Apostolache,75864,739177,15390,2249,225742,751405,216964,76563,2631,150000,2648,148500,676562
132075,Aricestii Rahtivani,204429,737482,15793,2250,228183,751000,219922,78982,2632,168582,2649,148981,676092
132137,Aricestii Zeletin,75100,737482,15940,2251,225300,755959,222454,75125,2633,154731,2650,163834,681125
132164,Baba Ana,75964,740159,15400,2252,226042,752405,217253,76663,2634,150200,2651,148698,677462
132226,Balta Doamnei,204529,738464,15803,2253,228483,752000,220211,79082,2635,168782,2652,149179,676992
132271,Baltesti,75200,738464,15950,2254,225600,756959,222743,75225,2636,154931,2653,164032,682025
132315,Banesti,76064,741141,15410,2255,226342,753405,217542,76763,2637,150400,2654,148896,678362
132342,Bertea,204629,739446,15813,2256,228783,753000,220500,79182,2638,168982,2655,149377,677892
132379,Boldesti-Gradistea,75300,739446,15960,2257,225900,757959,223032,75325,2639,155131,2656,164230,682925
132404,Brebu,76164,742123,15420,2258,226642,754405,217831,76863,2640,150600,2657,149094,679262
132459,Calugareni,204729,740428,15823,2259,229083,754000,220789,79282,2641,169182,2658,149575,678792
132486,Carbunesti,75400,740428,15970,2260,226200,758959,223321,75425,2642,155331,2659,164428,683825
132510,Ceptura,76264,743105,15430,2261,226942,755405,218120,76963,2643,150800,2660,149292,680162
132574,Cerasu,204829,741410,15833,2262,229383,755000,221078,79382,2644,169382,2661,149773,679692
132645,Chiojdeanca,75500,741410,15980,2263,226500,759959,223610,75525,2645,155531,2662,164626,684725
132681,Ciorani,76364,744087,15440,2264,227242,756405,218409,77063,2646,151000,2663,149490,681062
132716,Cocorastii Mislii,204929,742392,15843,2265,229683,756000,221367,79482,2647,169582,2664,149971,680592
132752,Colceag,75600,742392,15990,2266,226800,760959,223899,75625,2648,155731,2665,164824,685625
132805,Cornu,76464,745069,15450,2267,227542,757405,218698,77163,2649,151200,2666,149688,681962
132841,Cosminele,205029,743374,15853,2268,229983,757000,221656,79582,2650,169782,2667,150169,681492
132896,Drajna,75700,743374,16000,2269,227100,761959,224188,75725,2651,155931,2668,165022,686525
133018,Draganesti,76564,746051,15460,2270,227842,758405,218987,77263,2652,151400,2669,149886,682862
133090,Dumbrava,205129,744356,15863,2271,230283,758000,221945,79682,2653,169982,2670,150367,682392
133161,Filipestii De Padure,75800,744356,16010,2272,227400,762959,224477,75825,2654,156131,2671,165220,687425
133214,Filipestii De Targ,76664,747033,15470,2273,228142,759405,219276,77363,2655,151600,2672,150084,683762
133278,Fantanele,205229,745338,15873,2274,230583,759000,222234,79782,2656,170182,2673,150565,683292
133330,Floresti,75900,745338,16020,2275,227700,763959,224766,75925,2657,156331,2674,165418,688325
133394,Fulga,76764,748015,15480,2276,228442,760405,219565,77463,2658,151800,2675,150282,684662
133429,Gherghita,205329,746320,15883,2277,230883,760000,222523,79882,2659,170382,2676,150763,684192
133508,Gorgota,76000,746320,16030,2278,228000,764959,225055,76025,2660,156531,2677,165616,689225
133562,Gornet,76864,748997,15490,2279,228742,761405,219854,77563,2661,152000,2678,150480,685562
133615,Gornet-Cricov,205429,747302,15893,2280,231183,761000,222812,79982,2662,170582,2679,150961,685092
133688,Gura Vadului,76100,747302,16040,2281,228300,765959,225344,76125,2663,156731,2680,165814,690125
133722,Iordacheanu,76964,749979,15500,2282,229042,762405,220143,77663,2664,152200,2681,150678,686462
133795,Izvoarele,205529,748284,15903,2283,231483,762000,223101,80082,2665,170782,2682,151159,685992
133866,Jugureni,76200,748284,16050,2284,228600,766959,225633,76225,2666,156931,2683,166012,691025
133919,Lapos,77064,750961,15510,2285,229342,763405,220432,77763,2667,152400,2684,150876,687362
133964,Lipanesti,205629,749266,15913,2286,231783,763000,223390,80182,2668,170982,2685,151357,686892
134014,Magurele,76300,749266,16060,2287,228900,767959,225922,76325,2669,157131,2686,166210,691925
134050,Magureni,77164,751943,15520,2288,229642,764405,220721,77863,2670,152600,2687,151074,688262
134096,Maneciu,205729,750248,15923,2289,232083,764000,223679,80282,2671,171182,2688,151555,687792
134194,Manesti,76400,750248,16070,2290,229200,768959,226211,76425,2672,157331,2689,166408,692825
134336,Pacureti,77264,752925,15530,2291,229942,765405,221010,77963,2673,152800,2690,151272,689162
134390,Plopu,205829,751230,15933,2292,232383,765000,223968,80382,2674,171382,2691,151753,688692
134443,Podenii Noi,76500,751230,16080,2293,229500,769959,226500,76525,2675,157531,2692,166606,693725
134559,Poienarii Burchii,77364,753907,15540,2294,230242,766405,221299,78063,2676,153000,2693,151470,690062
134648,Posesti,205929,752212,15943,2295,232683,766000,224257,80482,2677,171582,2694,151951,689592
134755,Predeal-Sarari,76600,752212,16090,2296,229800,770959,226789,76625,2678,157731,2695,166804,694625
134853,Provita De Jos,77464,754889,15550,2297,230542,767405,221588,78163,2679,153200,2696,151668,690962
134899,Provita De Sus,206029,753194,15953,2298,232983,767000,224546,80582,2680,171782,2697,152149,690492
134942,Puchenii Mari,76700,753194,16100,2299,230100,771959,227078,76725,2681,157931,2698,167002,695525
135020,Rafov,77564,755871,15560,2300,230842,768405,221877,78263,2682,153400,2699,151866,691862
135128,Salcia,206129,754176,15963,2301,233283,768000,224835,80682,2683,171982,2700,152347,691392
135146,Salciile,76800,754176,16110,2302,230400,772959,227367,76825,2684,158131,2701,167200,696425
135164,Scorteni,77664,756853,15570,2303,231142,769405,222166,78363,2685,153600,2702,152064,692762
135226,Secaria,206229,755158,15973,2304,233583,769000,225124,80782,2686,172182,2703,152545,692292
135244,Sangeru,76900,755158,16120,2305,230700,773959,227656,76925,2687,158331,2704,167398,697325
135315,Starchiojd,77764,757835,15580,2306,231442,770405,222455,78463,2688,153800,2705,152262,693662
135404,Surani,206329,756140,15983,2307,233883,770000,225413,80882,2689,172382,2706,152743,693192
135431,Sirna,77000,756140,16130,2308,231000,774959,227945,77025,2690,158531,2707,167596,698225
135501,Soimari,77864,758817,15590,2309,231742,771405,222744,78563,2691,154000,2708,152460,694562
135547,Sotrile,206429,757122,15993,2310,234183,771000,225702,80982,2692,172582,2709,152941,694092
135618,Stefesti,77100,757122,16140,2311,231300,775959,228234,77125,2693,158731,2710,167794,699125
